filename,width,height,class,xmin,ymin,xmax,ymax
armas (1805).jpg.rf.ae04a5b14fc6897d9a382ae60b727fd5.jpg,416,416,pistol,246,131,286,208
armas (1806).jpg.rf.c4002cb8c57c420e489d53a3b4443c52.jpg,416,416,pistol,198,99,337,278
armas (1807).jpg.rf.ab74270d5a67b495f3e5ec1ec7a47b33.jpg,416,416,pistol,176,154,211,240
armas (1808).jpg.rf.b304759c2940ac6e0290ce27a8fe155a.jpg,416,416,pistol,264,169,395,331
armas (1809).jpg.rf.b1b51ec67bf13cb3cf3b6b53e732c841.jpg,416,416,pistol,259,159,305,210
armas (1810).jpg.rf.fd19ea0d87133f84ad55c21a1b22c1a2.jpg,416,416,pistol,197,270,303,400
armas (1811).jpg.rf.683d3c70d3cc85a3bcaf1e719001310e.jpg,416,416,pistol,220,169,380,367
armas (1812).jpg.rf.3dbab085ea990de7c6e3acda109d16fb.jpg,416,416,pistol,5,18,409,389
armas (1813).jpg.rf.e7ed9eabf6f3446b9479bd5234a926f0.jpg,416,416,pistol,98,162,192,230
armas (1814).jpg.rf.c03a8cd9399b5aec76f5a0e21e3d0dc2.jpg,416,416,pistol,161,184,201,225
armas (1814).jpg.rf.c03a8cd9399b5aec76f5a0e21e3d0dc2.jpg,416,416,pistol,238,72,273,110
armas (1815).jpg.rf.fd7124379d30a1b186f8931a51c0d50e.jpg,416,416,pistol,169,320,265,400
armas (1816).jpg.rf.f6caa6ef147672710f742af826b36736.jpg,416,416,pistol,17,91,164,247
armas (1816).jpg.rf.f6caa6ef147672710f742af826b36736.jpg,416,416,pistol,191,187,405,349
armas (1817).jpg.rf.d9fadb2ddacc7411581e03a9035e90a3.jpg,416,416,pistol,112,187,187,364
armas (1818).jpg.rf.5788288ab450c6ee1dc2c4e8bbd87cf9.jpg,416,416,pistol,117,266,149,326
armas (1819).jpg.rf.7700727a7443d598bd08394626f5f9b1.jpg,416,416,pistol,100,123,343,357
armas (1820).jpg.rf.c709daf0a5fda8b19ad1dc5c2fa3f57a.jpg,416,416,pistol,0,89,363,393
armas (1821).jpg.rf.8ca0057393095ffdf789483f0734d672.jpg,416,416,pistol,0,84,346,332
armas (1822).jpg.rf.93c2d33d2fbd474112c3a3a2a71f231f.jpg,416,416,pistol,2,55,381,211
armas (1823).jpg.rf.f21fb08793de8443aa3798f45217adff.jpg,416,416,pistol,0,88,343,234
armas (1824).jpg.rf.cabb441c32e55e7c0ee2413ae954bf3d.jpg,416,416,pistol,150,153,291,415
armas (1825).jpg.rf.e07b7a3c252a4e1d08b46f64accc9bed.jpg,416,416,pistol,322,166,395,216
armas (1826).jpg.rf.49bd75c8bd3f9264a384feb80d553319.jpg,416,416,pistol,132,168,166,212
armas (1827).jpg.rf.18bfb667224c8b1b4f390954dfa8350c.jpg,416,416,pistol,139,122,230,191
armas (1828).jpg.rf.1285b521e71edde4ce8430ea807c0fe0.jpg,416,416,pistol,21,24,390,344
armas (1829).jpg.rf.f6aa183bf85d48b62d8adfb62454b4cd.jpg,416,416,pistol,8,62,415,330
armas (1830).jpg.rf.d3b0c6467ec1baa8d9b4fd56fa13b370.jpg,416,416,pistol,28,77,266,334
armas (1831).jpg.rf.69688fc72b235375070f01406349ff50.jpg,416,416,pistol,43,49,148,103
armas (1832).jpg.rf.6315391d15781873115a8f17998e2c87.jpg,416,416,pistol,134,168,162,199
armas (1833).jpg.rf.162d34beab44211b30cc914ed1c6c1b0.jpg,416,416,pistol,147,5,330,409
armas (1834).jpg.rf.639c5ad7d6b598f47dd8b918346170e6.jpg,416,416,pistol,253,254,303,330
armas (1834).jpg.rf.639c5ad7d6b598f47dd8b918346170e6.jpg,416,416,pistol,187,314,207,413
armas (1835).jpg.rf.fd1fcbfa5c7aa3b3a5359ffd539ab7c2.jpg,416,416,pistol,120,145,217,268
armas (1836).jpg.rf.56b5ff02dcc9d93ca173ee131e21f164.jpg,416,416,pistol,43,21,370,393
armas (1837).jpg.rf.adb1b77cbc03d5097f9f368698f5b197.jpg,416,416,pistol,103,83,141,105
armas (1837).jpg.rf.adb1b77cbc03d5097f9f368698f5b197.jpg,416,416,pistol,273,85,295,107
armas (1837).jpg.rf.adb1b77cbc03d5097f9f368698f5b197.jpg,416,416,pistol,55,230,85,253
armas (1837).jpg.rf.adb1b77cbc03d5097f9f368698f5b197.jpg,416,416,pistol,267,234,288,270
armas (1837).jpg.rf.adb1b77cbc03d5097f9f368698f5b197.jpg,416,416,pistol,52,381,76,411
armas (1838).jpg.rf.a7392ab420fccdb8f9582f908191906d.jpg,416,416,pistol,11,20,404,407
armas (1839).jpg.rf.7853b575c84e6b775f96e12f0c96471f.jpg,416,416,pistol,158,33,399,349
armas (1840).jpg.rf.20705f05b3f215df0d01ee6b50f8287c.jpg,416,416,pistol,176,36,354,140
armas (1841).jpg.rf.c4ffb098d6dd5a56820a1f31e00dc56b.jpg,416,416,pistol,0,88,415,416
armas (1842).jpg.rf.b5141ef9de5e13e677e39d220fdd226e.jpg,416,416,pistol,127,9,285,385
armas (1843).jpg.rf.13a7f4a4a3a2a6c46665d47e07d22eb1.jpg,416,416,pistol,37,78,353,350
armas (1844).jpg.rf.a8c059341b78e805a4bcf1d5e2245d85.jpg,416,416,pistol,14,14,402,394
armas (1845).jpg.rf.c3b1e2a15fa567607d3bbfe992e7a3b4.jpg,416,416,pistol,1,29,415,340
armas (1846).jpg.rf.cc7d44297040186236d977ebf9988c5c.jpg,416,416,pistol,60,55,266,313
armas (1847).jpg.rf.f990d8f657fdcd9ad742f60367028d19.jpg,416,416,pistol,40,152,53,177
armas (1847).jpg.rf.f990d8f657fdcd9ad742f60367028d19.jpg,416,416,pistol,25,271,40,303
armas (1848).jpg.rf.11e51d8d0f8158fe125931cad3930ed6.jpg,416,416,pistol,37,147,105,266
armas (1849).jpg.rf.902a6f44124f2bfd07aaf449dc16a070.jpg,416,416,pistol,171,113,365,371
armas (1850).jpg.rf.497d563ea0304b9ffe026c207719ba47.jpg,416,416,pistol,177,118,230,168
armas (1851).jpg.rf.8234132115c8cd065589b33bfbbe3b82.jpg,416,416,pistol,136,145,181,279
armas (1852).jpg.rf.3884e40bc916c834aaf9ab72c76088c2.jpg,416,416,pistol,29,1,110,282
armas (1853).jpg.rf.529fc6dd82993cb24f9006a08098e8d9.jpg,416,416,pistol,224,269,295,367
armas (1854).jpg.rf.1d5d194978cc6169ebc56ca9b9cbf704.jpg,416,416,pistol,115,147,168,258
armas (1855).jpg.rf.48b2a7d1492f476670e83feca4714858.jpg,416,416,pistol,42,103,76,144
armas (1856).jpg.rf.f71eac1c885dfae6416fa0907421392e.jpg,416,416,pistol,188,122,232,159
armas (1857).jpg.rf.930b726d445d71e734301fddff2c1d83.jpg,416,416,pistol,80,200,122,308
armas (1858).jpg.rf.ff0769f74f85518e04ce2e2bc47f36d4.jpg,416,416,pistol,152,111,184,170
armas (1859).jpg.rf.5e0a27351dbc8dadfee948acf9e5083f.jpg,416,416,pistol,184,187,209,268
armas (1860).jpg.rf.fadd8b5354ad2a01fc9a2bd62b3ff0ba.jpg,416,416,pistol,120,145,262,250
armas (1862).jpg.rf.b4652491353728ed19975dcddda8d4f0.jpg,416,416,pistol,176,127,266,241
armas (1863).jpg.rf.2613dcb3da78b29cda52229cf535208c.jpg,416,416,pistol,49,37,355,367
armas (1864).jpg.rf.873bc515a994f33d7af4e8b0097c0a60.jpg,416,416,pistol,9,38,403,408
armas (1865).jpg.rf.2dc97a4f8506bfc94615261529976074.jpg,416,416,pistol,4,10,409,403
armas (1866).jpg.rf.79825369d388a7bec8255d749d364927.jpg,416,416,pistol,220,247,289,318
armas (1867).jpg.rf.8f4a2b212403e8e0e4efcec7b4ae6e45.jpg,416,416,pistol,1,1,415,396
armas (1868).jpg.rf.08e3da2aa4d220bbb3be8c550372567e.jpg,416,416,pistol,177,150,228,249
armas (1869).jpg.rf.ceadfd3c733007e758bfc1f855cd489b.jpg,416,416,pistol,36,146,154,295
armas (1870).jpg.rf.d60806abec6a13bf18cd85b8c56f1f20.jpg,416,416,pistol,50,34,368,383
armas (1871).jpg.rf.2a94db9759adf122f041fdb18c092607.jpg,416,416,pistol,258,189,293,224
armas (1872).jpg.rf.136211022025b8d21b452dedbc332a8e.jpg,416,416,pistol,278,143,367,231
armas (1873).jpg.rf.32081e1b3f1259a371d8ef68aa115dce.jpg,416,416,pistol,22,51,368,337
armas (1874).jpg.rf.ee7980d48df287f5184670f29d0f5998.jpg,416,416,pistol,37,33,286,204
armas (1875).jpg.rf.af6f4598b6340b2bdce1a8fb06242bef.jpg,416,416,pistol,179,164,314,308
armas (1876).jpg.rf.ab3ec89aeb20adcb5097c0fdcb1804e4.jpg,416,416,pistol,1,106,148,335
armas (1877).jpg.rf.a6e5bf344b31b37fa0acd7984dc77ee4.jpg,416,416,pistol,262,187,371,301
armas (1878).jpg.rf.8edda2cf383b90a1c155aa49ac237280.jpg,416,416,pistol,297,132,378,203
armas (1880).jpg.rf.727603cc6369651d5eecc895d617e227.jpg,416,416,pistol,120,148,389,396
armas (1881).jpg.rf.a75f5d5eb27f2fd4ce391b2192999cd0.jpg,416,416,pistol,95,15,365,311
armas (1882).jpg.rf.289ee2f42754f9cf569706427f02cf81.jpg,416,416,pistol,146,123,170,172
armas (1883).jpg.rf.e39d4ca48387dc23bc08a4a97727705d.jpg,416,416,pistol,1,2,415,414
armas (1884).jpg.rf.9c1b14b3e30208b563ac110dcbd00851.jpg,416,416,pistol,146,88,366,235
armas (1885).jpg.rf.f9b13d3d232563b3978657c8b155ba7a.jpg,416,416,pistol,158,44,339,355
armas (1886).jpg.rf.ca8db38ff01fcb45220e7d6dbc5b02c1.jpg,416,416,pistol,180,63,237,381
armas (1887).jpg.rf.e0b155fdda5ad0bcf85b49b462c936f3.jpg,416,416,pistol,73,58,185,320
armas (1888).jpg.rf.708864d5eaa47a8d088c99e7d93498d3.jpg,416,416,pistol,180,173,233,372
armas (1889).jpg.rf.8fb60ca86cadec06f1848f27af76683d.jpg,416,416,pistol,224,48,282,98
armas (1890).jpg.rf.573f2dd421cc5b5abecfcbf6a5ae4377.jpg,416,416,pistol,103,97,292,263
armas (1891).jpg.rf.92f0ab5db0f2d5da9f7ad92f3cbb7fdf.jpg,416,416,pistol,180,161,281,268
armas (1892).jpg.rf.f7b5c80902382d312126dd41af61c9ec.jpg,416,416,pistol,21,170,220,345
armas (1893).jpg.rf.df45f9204df0c7fb94cef6325edaee5c.jpg,416,416,pistol,88,178,284,325
armas (1894).jpg.rf.f7a9944c883e283cb36ec098e692f88f.jpg,416,416,pistol,74,70,367,382
armas (1895).jpg.rf.66c3f2daa44f3888692d6c6a83471b5c.jpg,416,416,pistol,65,109,246,276
armas (1896).jpg.rf.d6395fc3333bbc78b558af9f8165a2c7.jpg,416,416,pistol,86,86,384,278
armas (1897).jpg.rf.94e1041ca6844b742063722d3938323b.jpg,416,416,pistol,21,9,384,386
armas (1898).jpg.rf.3c0be2d8eaed555000404e2bc09af78e.jpg,416,416,pistol,238,96,379,246
armas (1899).jpg.rf.d3ddefedde9922d486ec689e7284f66c.jpg,416,416,pistol,118,146,160,203
armas (1900).jpg.rf.3d388173617b1cec4958d7b9946bff7d.jpg,416,416,pistol,243,152,377,229
armas (1901).jpg.rf.2d3ed847bf35dffae8dd63c87c9f27f6.jpg,416,416,pistol,306,119,395,176
armas (1902).jpg.rf.80dbe669fc55dfef70d7b47f8a26c994.jpg,416,416,pistol,67,230,283,360
armas (1903).jpg.rf.e010b795160e7947d238aaef8dd85be9.jpg,416,416,pistol,168,215,385,336
armas (1904).jpg.rf.7dc4b9616732ae6a8ed6c407a3b51091.jpg,416,416,pistol,167,217,380,341
armas (1905).jpg.rf.bb44983a7f4af4e9fa50d5b59877ac19.jpg,416,416,pistol,46,79,268,200
armas (1906).jpg.rf.7753c542016351c937ef2c23ef5935cd.jpg,416,416,pistol,47,79,269,203
armas (1907).jpg.rf.33c985e547a55d812714c6edfec5e1a5.jpg,416,416,pistol,77,189,269,316
armas (1908).jpg.rf.238292b86592ea98d14b58a36f47db5d.jpg,416,416,pistol,188,271,273,314
armas (1909).jpg.rf.e2d7c880e5fefec79f13b2e1bfcd8b40.jpg,416,416,pistol,95,3,323,398
armas (1910).jpg.rf.abe72414acb035d99dfec45351ee234c.jpg,416,416,pistol,168,170,218,299
armas (1911).jpg.rf.eeb8f2d2cfc5d5ba315e532d679e71bc.jpg,416,416,pistol,208,43,223,76
armas (1912).jpg.rf.7c9684e2556c5d98706535e98ec49544.jpg,416,416,pistol,56,208,195,283
armas (1913).jpg.rf.3dab81e3e3e3d8be58903fddf8401264.jpg,416,416,pistol,96,225,139,286
armas (1914).jpg.rf.be602b31953091ca185693af90155417.jpg,416,416,pistol,40,36,400,290
armas (1915).jpg.rf.af0452dc53246ab9ecf929ca0e22665e.jpg,416,416,pistol,52,46,260,263
armas (1916).jpg.rf.4067853fc1ea760077c57446bce3b6c7.jpg,416,416,pistol,34,17,415,250
armas (1916).jpg.rf.4067853fc1ea760077c57446bce3b6c7.jpg,416,416,pistol,106,251,201,351
armas (1917).jpg.rf.02a4bd2fc7622e76045f30383143b6cc.jpg,416,416,pistol,156,1,363,415
armas (1918).jpg.rf.38a534f94967dd298546ef3f2e9f41f1.jpg,416,416,pistol,84,119,268,262
armas (1918).jpg.rf.38a534f94967dd298546ef3f2e9f41f1.jpg,416,416,pistol,247,216,399,364
armas (1918).jpg.rf.38a534f94967dd298546ef3f2e9f41f1.jpg,416,416,pistol,203,61,396,236
armas (1919).jpg.rf.25eae5466d5ed6cbf46e04e862630ab3.jpg,416,416,pistol,0,107,415,415
armas (1920).jpg.rf.c61d8132868e41355b4c0dbbe72b62d6.jpg,416,416,pistol,2,52,76,357
armas (1921).jpg.rf.a4104ce9d1d9dc9d7f4e78bc9d792a7d.jpg,416,416,pistol,5,11,402,403
armas (1922).jpg.rf.825cfa6efc69fdf9ebc986262c25b18b.jpg,416,416,pistol,15,67,391,374
armas (1923).jpg.rf.41b875c26964e7496c08f56b9cd4610e.jpg,416,416,pistol,55,78,106,100
armas (1924).jpg.rf.0ae2a955fbbeaba5bdc52043ebca6afa.jpg,416,416,pistol,2,2,415,413
armas (1925).jpg.rf.dc89d4d443fedf0d94c88c251ee06059.jpg,416,416,pistol,3,6,398,400
armas (1926).jpg.rf.961cfb5b487b57998437b2154f40abb6.jpg,416,416,pistol,23,1,415,353
armas (1927).jpg.rf.c52f569163f0d0b9d027f202af36205d.jpg,416,416,pistol,126,7,277,190
armas (1928).jpg.rf.61ad43a26a25160c16802d82be9cf546.jpg,416,416,pistol,46,44,203,220
armas (1929).jpg.rf.5ebcca203ec6c04a1b16d602552fc2bd.jpg,416,416,pistol,0,23,414,389
armas (1930).jpg.rf.241d43eecf4d8ede7c03820343d8b328.jpg,416,416,pistol,130,65,334,349
armas (1931).jpg.rf.b25784df3ec76abf6db2207d45c615bb.jpg,416,416,pistol,211,118,342,326
armas (1932).jpg.rf.0a0cf62cae3bd59995ca9675df26e7a6.jpg,416,416,pistol,310,80,375,98
armas (1933).jpg.rf.c4f5884a97debfc3ec39258f28621081.jpg,416,416,pistol,266,101,387,291
armas (1934).jpg.rf.8f3cf973519df6cefc0f64ad61454615.jpg,416,416,pistol,43,130,180,361
armas (1935).jpg.rf.710b8a636b501112d1f10cdef1d7bd36.jpg,416,416,pistol,39,68,266,280
armas (1936).jpg.rf.f427e761843a2777cf9862c3f837aac5.jpg,416,416,pistol,218,82,369,249
armas (1937).jpg.rf.0edf9736da95bd0542c4c7f77a90d86b.jpg,416,416,pistol,60,54,215,188
armas (1938).jpg.rf.812ae57f5d47fff387217a40d99b4deb.jpg,416,416,pistol,153,198,268,290
armas (1939).jpg.rf.243b433f2064d02c3a80eeb70a829f29.jpg,416,416,pistol,154,147,260,351
armas (1940).jpg.rf.050cb159e66c8bef232ac7897e585d48.jpg,416,416,pistol,174,165,212,259
armas (1941).jpg.rf.8a16574a68b7da0255142ac7cdd8d010.jpg,416,416,pistol,129,68,326,332
armas (1942).jpg.rf.0a93bbb4f47542e9f2bf27a59692b9b3.jpg,416,416,pistol,97,27,388,318
armas (1943).jpg.rf.24842a01ef05d6421ef87f983e24ac4a.jpg,416,416,pistol,82,26,344,302
armas (1944).jpg.rf.c828062320cbbefcb1b25014ad45d08b.jpg,416,416,pistol,69,43,315,261
armas (1945).jpg.rf.cfcf4329bf9436f00e3f16aded5c5fb1.jpg,416,416,pistol,182,98,339,279
armas (1946).jpg.rf.78fdc86327f743f6e461c61b34ba33b6.jpg,416,416,pistol,153,117,175,155
armas (1947).jpg.rf.54cd92bf56c54ddc500de583356367a2.jpg,416,416,pistol,253,37,312,124
armas (1948).jpg.rf.fa2648bfb49ea6d2669d45b0bb3a3a2b.jpg,416,416,pistol,170,122,225,264
armas (1949).jpg.rf.d89b912c404f5338a102f57814cf5552.jpg,416,416,pistol,184,43,229,79
armas (1950).jpg.rf.20f0b5d8ca15ec7f6a9e055f10fe0b19.jpg,416,416,pistol,154,104,204,140
armas (1951).jpg.rf.53514fe9a42687497a849a0d3e018494.jpg,416,416,pistol,133,285,183,323
armas (1952).jpg.rf.4927c53ef4f9e565c71d7609baed7de5.jpg,416,416,pistol,233,27,259,68
armas (1953).jpg.rf.80fd7272be376d72f9ad10fe0447c4a3.jpg,416,416,pistol,106,134,184,186
armas (1954).jpg.rf.0454a577d88f9f5b97af22adce4e5a28.jpg,416,416,pistol,163,91,213,198
armas (1955).jpg.rf.2f401bc0178a34714a3f900f4915e172.jpg,416,416,pistol,171,31,240,221
armas (1956).jpg.rf.6ca6b182d4bc26b43401a0bb81444cf5.jpg,416,416,pistol,112,260,152,334
armas (1957).jpg.rf.2b382e4b525caff6a6704a722ee391fa.jpg,416,416,pistol,71,191,173,226
armas (1958).jpg.rf.11d92237092f5d46f7a59de8b94c9802.jpg,416,416,pistol,166,61,268,181
armas (1959).jpg.rf.13de32847898f60d1d5be68dbe3723e6.jpg,416,416,pistol,53,71,316,276
armas (1960).jpg.rf.931cab92504564f241402a9d52b284f4.jpg,416,416,pistol,138,138,321,280
armas (1961).jpg.rf.1ee3a662628ff9d9a45087c223fd2a9e.jpg,416,416,pistol,162,327,279,405
armas (1962).jpg.rf.917a4b18f4d480ba6cc9cdfcd6a17b91.jpg,416,416,pistol,173,183,193,206
armas (1963).jpg.rf.119cbbb5aa32fd52851ff50df7384ee7.jpg,416,416,pistol,52,181,216,353
armas (1964).jpg.rf.7305df7e21bb39d6cb913a93f0f781b8.jpg,416,416,pistol,1,1,321,353
armas (1965).jpg.rf.e707c6ad7764c7b3af9e82a4a98b5e02.jpg,416,416,pistol,117,129,166,237
armas (1966).jpg.rf.81b75c0a979acd72c1230adec1cc304d.jpg,416,416,pistol,43,142,174,283
armas (1967).jpg.rf.846897bb87fbec6721cf062d056f2ecc.jpg,416,416,pistol,142,173,174,246
armas (1968).jpg.rf.c6af0080dfc73f37d4512c2916f5b33a.jpg,416,416,pistol,62,103,323,295
armas (1969).jpg.rf.fcecd506acb0b22807bdd5a0b7a92219.jpg,416,416,pistol,54,51,354,342
armas (1970).jpg.rf.fe0b97dd78fe9da3006aa60ab772e055.jpg,416,416,pistol,124,228,137,277
armas (1971).jpg.rf.55e83aed8e6126c1e1a400303273567d.jpg,416,416,pistol,213,168,262,233
armas (1972).jpg.rf.ec945741d69aa30f3e394dc348870aad.jpg,416,416,pistol,126,16,390,233
armas (1972).jpg.rf.ec945741d69aa30f3e394dc348870aad.jpg,416,416,pistol,126,165,400,356
armas (1973).jpg.rf.93e9dd1007e326eb0adef232a2b28042.jpg,416,416,pistol,5,11,410,401
armas (1974).jpg.rf.12321e126e867dc2652910db3122cbba.jpg,416,416,pistol,10,3,412,361
armas (1975).jpg.rf.70266ae45a213330cf2a0853452bf719.jpg,416,416,pistol,29,3,382,412
armas (1976).jpg.rf.026f92da66a5f24d12a0f3cd6bdc0d7f.jpg,416,416,pistol,96,130,162,192
armas (1976).jpg.rf.026f92da66a5f24d12a0f3cd6bdc0d7f.jpg,416,416,pistol,25,84,70,144
armas (1977).jpg.rf.0377916f5be1d60d11d62f328af1d9ed.jpg,416,416,pistol,2,204,58,318
armas (1978).jpg.rf.2c6095e7a3d497cf096a8fcf9bcdd5b2.jpg,416,416,pistol,146,1,390,242
armas (1979).jpg.rf.9f9f66c2436141392048cc33180a0b96.jpg,416,416,pistol,56,131,415,395
armas (1980).jpg.rf.88e5e4a7279813f0bfa2924c03786f5d.jpg,416,416,pistol,59,124,415,380
armas (1981).jpg.rf.2569270114ac2d4a241836d3465f80ac.jpg,416,416,pistol,0,0,336,378
armas (1982).jpg.rf.f590aabe31a9971bca42a4a049283d4b.jpg,416,416,pistol,1,9,415,398
armas (1983).jpg.rf.82a874c73dd426b65b1635f803252338.jpg,416,416,pistol,45,1,374,413
armas (1984).jpg.rf.b38475b17ce3e04ca67ff245d0434ba1.jpg,416,416,pistol,45,95,303,332
armas (1985).jpg.rf.e4f03f9c0ca89df61166684317c89494.jpg,416,416,pistol,225,121,238,133
armas (1986).jpg.rf.a2528c803dfd8ed75f626c612466fca2.jpg,416,416,pistol,0,35,415,414
armas (1987).jpg.rf.3107927f973aebfd3479cff9375829be.jpg,416,416,pistol,44,24,358,396
armas (1988).jpg.rf.ee830676bac8e843a789ce79b45055b7.jpg,416,416,pistol,1,78,416,415
armas (1989).jpg.rf.a05721ad3dda9c0662eb04e04d730c46.jpg,416,416,pistol,203,96,407,319
armas (1990).jpg.rf.fd1da98269df6d01f2b23bc21fb60e5b.jpg,416,416,pistol,56,32,361,228
armas (1991).jpg.rf.85d7b6a420258cd145f91b9d6163cc06.jpg,416,416,pistol,136,188,159,241
armas (1991).jpg.rf.85d7b6a420258cd145f91b9d6163cc06.jpg,416,416,pistol,230,188,250,246
armas (1992).jpg.rf.43e5c770438e482beacabb24370521a4.jpg,416,416,pistol,81,56,133,249
armas (1993).jpg.rf.1eda16b1d4b808ea3d12b2dcc3578473.jpg,416,416,pistol,166,173,216,296
armas (1994).jpg.rf.3415d9acc7dd08cf76be6c723302393a.jpg,416,416,pistol,141,145,353,266
armas (1995).jpg.rf.de7a45162b668f88e49fbfb6406bcded.jpg,416,416,pistol,311,13,411,62
armas (1996).jpg.rf.1970d86e4bf6273c9915f479d74290c5.jpg,416,416,pistol,37,39,363,415
armas (1997).jpg.rf.99ffdfd11f50a7fc4cf9d3f140059812.jpg,416,416,pistol,66,54,226,304
armas (1998).jpg.rf.fec4e2d0789bf2f0023af292e75625e3.jpg,416,416,pistol,256,219,356,282
armas (1999).jpg.rf.90678b97fee543f64a02709f4b4f173d.jpg,416,416,pistol,187,146,238,180
armas (2000).jpg.rf.dbf50930a44c5a1683b4c848ab6caddb.jpg,416,416,pistol,32,33,372,376
armas (2001).jpg.rf.2f9e3398babc35188a542eceb1d771c4.jpg,416,416,pistol,128,197,291,415
armas (2002).jpg.rf.53064e28b4560eba534e84edf2588e90.jpg,416,416,pistol,42,128,125,155
armas (2003).jpg.rf.5077f67f53a0d06c1c599c51f27261fb.jpg,416,416,pistol,51,92,355,347
armas (2004).jpg.rf.ae8c08b687ca71abaa5e076c28819122.jpg,416,416,pistol,176,227,215,261
armas (2004).jpg.rf.ae8c08b687ca71abaa5e076c28819122.jpg,416,416,pistol,264,76,289,115
armas (2005).jpg.rf.b1bf8c472fa7fa950221ff6b30628a07.jpg,416,416,pistol,67,219,247,361
armas (2006).jpg.rf.a4040ea14691e485a1a81fe5b976035f.jpg,416,416,pistol,13,10,397,343
armas (2007).jpg.rf.6b3e1e1b0d9d796c82ce5760b1b1c229.jpg,416,416,pistol,5,31,415,389
armas (2008).jpg.rf.50e156cb0efd9d80e57837fe5c31655e.jpg,416,416,pistol,10,154,137,334
armas (2009).jpg.rf.c5f9cf7997fd40210623a2d4c804323c.jpg,416,416,pistol,171,153,415,306
armas (2010).jpg.rf.842bf39a85e829d914126b50dd834d0f.jpg,416,416,pistol,82,165,212,384
armas (2011).jpg.rf.dcd6546f90f7e56450a3997a4002c1ff.jpg,416,416,pistol,24,71,372,357
armas (2012).jpg.rf.2de435631921ed3a8917e8e8afa52f36.jpg,416,416,pistol,69,33,332,407
armas (2013).jpg.rf.ab333995e6e30268136f295fe49f6085.jpg,416,416,pistol,111,22,290,358
armas (2014).jpg.rf.417ecec79eab7d1640448cdf0924457a.jpg,416,416,pistol,295,93,400,260
armas (2015).jpg.rf.641d5c4345194467f20be9f274b6797b.jpg,416,416,pistol,42,92,376,220
armas (2015).jpg.rf.641d5c4345194467f20be9f274b6797b.jpg,416,416,pistol,83,225,311,347
armas (2016).jpg.rf.c2ca7dd2ba16c70d579976ea94549037.jpg,416,416,pistol,73,143,196,314
armas (2017).jpg.rf.a9dd3edb28bccab2b9593d7399326c37.jpg,416,416,pistol,1,5,168,413
armas (2017).jpg.rf.a9dd3edb28bccab2b9593d7399326c37.jpg,416,416,pistol,249,20,398,371
armas (2018).jpg.rf.8ca251239dc9f9bb4812cb73653fb59e.jpg,416,416,pistol,220,95,411,377
armas (2019).jpg.rf.2e79b75ef20e0825ab56fb6f5bb28a79.jpg,416,416,pistol,166,292,243,351
armas (2020).jpg.rf.2bec1316ceb093c285fe23c97901b80b.jpg,416,416,pistol,21,22,396,401
armas (2021).jpg.rf.f34616937f39f2671382109a0f4e93b5.jpg,416,416,pistol,29,130,120,242
armas (2022).jpg.rf.7dd47af4d57aa33465dd4fde172fb172.jpg,416,416,pistol,228,101,278,130
armas (2023).jpg.rf.b2e152303d07692f8c8a2ff82ab96b33.jpg,416,416,pistol,174,193,221,214
armas (2024).jpg.rf.9a4921be1814418e82bb3a0c05800a75.jpg,416,416,pistol,89,71,370,371
armas (2025).jpg.rf.70ace7fe69b916584941179099424dfb.jpg,416,416,pistol,217,78,350,383
armas (2026).jpg.rf.216c9f453562b5252c86d5f30db9f9b7.jpg,416,416,pistol,17,255,128,404
armas (2027).jpg.rf.06ba6748c0919d505278a34607e9f23b.jpg,416,416,pistol,257,184,278,208
armas (2027).jpg.rf.06ba6748c0919d505278a34607e9f23b.jpg,416,416,pistol,212,143,223,163
armas (2028).jpg.rf.20c35706126ddc964465c31916175a43.jpg,416,416,pistol,124,136,148,157
armas (2029).jpg.rf.c4e4f72f034329d590b153b76f32f032.jpg,416,416,pistol,202,127,215,152
armas (2029).jpg.rf.c4e4f72f034329d590b153b76f32f032.jpg,416,416,pistol,285,121,293,132
armas (2030).jpg.rf.cf67d88713537b2be1ed77727073b190.jpg,416,416,pistol,223,192,274,281
armas (2031).jpg.rf.e1b602b151dcfa59ddf943da0f92b8d2.jpg,416,416,pistol,53,132,85,173
armas (2032).jpg.rf.949567e7ff72e076c21130cb6963358e.jpg,416,416,pistol,139,257,164,321
armas (2033).jpg.rf.6683c8952157ad62ef5b210d4e924e1d.jpg,416,416,pistol,105,8,225,314
armas (2034).jpg.rf.19d837b6d169fdbcbd5a7dcd0cee3a5e.jpg,416,416,pistol,24,156,86,197
armas (2034).jpg.rf.19d837b6d169fdbcbd5a7dcd0cee3a5e.jpg,416,416,pistol,46,117,96,155
armas (2034).jpg.rf.19d837b6d169fdbcbd5a7dcd0cee3a5e.jpg,416,416,pistol,70,99,114,147
armas (2035).jpg.rf.9cde2bd52b94b5d39388d422f2d4ea35.jpg,416,416,pistol,52,137,195,391
armas (2035).jpg.rf.9cde2bd52b94b5d39388d422f2d4ea35.jpg,416,416,pistol,317,85,338,212
armas (2036).jpg.rf.1cf75eb256d443b4ac6ec565527ac2a5.jpg,416,416,pistol,186,101,415,382
armas (2037).jpg.rf.0b7f81817aaebb25cb05567bfd5b8c27.jpg,416,416,pistol,182,43,370,382
